id,Transport_service,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,trip_duration,pickup_neighborhood,dropoff_neighborhood
823,2,01-01-2019 02:04,01-01-2019 02:12,2,1.89,-73.95700836,40.774189,-73.97210693,40.79153824,2,456,O,U
824,1,01-01-2019 02:05,01-01-2019 02:15,2,3,-73.97319031,40.76368332,-73.92635345,40.7439537,1,630,A,L
825,1,01-01-2019 02:05,01-01-2019 02:13,4,1.45,-73.9441452,40.82498169,-73.94521332,40.80842972,2,526,AL,J
826,1,01-01-2019 02:05,01-01-2019 02:26,3,3.1,-73.98406219,40.72145844,-73.95740509,40.71488571,1,1264,AC,Z
827,3,01-01-2019 02:05,01-01-2019 02:11,2,0.8,-73.91316986,40.77437973,-73.92331696,40.76455307,2,367,W,W
828,2,01-01-2019 02:05,01-01-2019 02:11,1,1.44,-73.99856567,40.7305069,-73.99755096,40.74326324,3,370,AB,AP
829,1,01-01-2019 02:05,01-01-2019 02:37,4,4.9,-73.9917984,40.74926376,-73.96219635,40.7130394,1,1917,D,Z
830,4,01-01-2019 02:05,01-01-2019 02:21,1,3.9,-73.87727356,40.73777008,-73.93325043,40.70972443,3,941,AJ,E
831,2,01-01-2019 02:05,01-01-2019 02:20,1,3.12,-73.96936035,40.76362991,-74.00243378,40.73368073,3,923,AK,AB
832,1,01-01-2019 02:05,01-01-2019 02:21,1,3.86,-73.99037933,40.72876358,-73.95196533,40.7712059,1,940,H,AM
833,1,01-01-2019 02:06,01-01-2019 02:18,3,4.6,-73.98366547,40.72158051,-73.95102692,40.77072906,3,785,AC,AM
834,2,01-01-2019 02:06,01-01-2019 02:22,3,4.9,-73.98506927,40.7529335,-73.93415833,40.79771423,3,971,AA,J
835,4,01-01-2019 02:06,01-01-2019 02:09,2,1.02,-73.9617157,40.76424026,-73.95209503,40.77309036,3,215,AK,AM
836,4,01-01-2019 02:06,01-01-2019 02:20,4,1.81,-73.97922516,40.72782516,-73.99424744,40.74361038,2,810,AT,AP
837,4,01-01-2019 02:06,01-01-2019 02:12,3,1.4,-73.95539093,40.77281952,-73.9475174,40.7886734,2,341,O,C
838,4,01-01-2019 02:07,01-01-2019 02:35,3,6.5,-73.9532547,40.71084213,-73.9548645,40.77496338,3,1743,Z,AM
839,4,01-01-2019 02:07,01-01-2019 02:17,3,1.2,-73.98899078,40.7202034,-73.9969635,40.72731781,3,626,AC,H
840,3,01-01-2019 02:07,01-01-2019 02:20,4,1.56,-74.01397705,40.71305847,-74.01460266,40.70771027,3,812,,AU
841,2,01-01-2019 02:07,01-01-2019 02:11,1,0.2,-74.00888062,40.71374512,-74.00550842,40.71373749,3,247,,
842,2,01-01-2019 02:07,01-01-2019 02:16,1,2.35,-73.9829483,40.7447052,-73.95397186,40.74293137,1,554,AO,AN
843,1,01-01-2019 02:07,01-01-2019 02:10,1,0.5,-73.95562744,40.77664566,-73.94921875,40.77718353,3,194,O,AM
844,3,01-01-2019 02:07,01-01-2019 02:31,1,3.73,-73.98480988,40.72893906,-73.98623657,40.7674408,2,1407,AT,AR
845,4,01-01-2019 02:08,01-01-2019 02:13,3,1.69,-73.99095917,40.75151825,-73.97238922,40.76190948,2,367,D,A
846,2,01-01-2019 02:08,01-01-2019 02:29,4,9.46,-73.93901062,40.75230789,-73.814888,40.73405838,1,1279,AN,AQ
847,4,01-01-2019 02:08,01-01-2019 03:01,2,11.62,-74.0057373,40.72554016,-73.91988373,40.83222961,2,3201,AB,S
848,1,01-01-2019 02:08,01-01-2019 02:13,2,0.6,-73.96888733,40.75430298,-73.96520233,40.76025391,2,303,N,AK
849,4,01-01-2019 02:08,01-01-2019 02:22,4,2.1,-73.97698212,40.75193024,-73.99801636,40.76087189,3,849,AD,P
850,1,01-01-2019 02:08,01-01-2019 02:19,1,2.09,-73.94916534,40.78148651,-73.96901703,40.75758743,1,707,C,N
851,3,01-01-2019 02:08,01-01-2019 02:18,3,3.38,-73.97403717,40.75104904,-73.94293213,40.7940712,3,625,AD,J
852,4,01-01-2019 02:08,01-01-2019 02:14,2,0.62,-73.96858215,40.7612915,-73.96122742,40.75637817,3,375,AK,N
853,2,01-01-2019 02:09,01-01-2019 02:23,3,2,-73.91847229,40.74456024,-73.9526825,40.74692535,2,851,L,AN
854,2,01-01-2019 02:09,01-01-2019 02:38,4,7,-73.99129486,40.74989319,-73.95648956,40.73077393,1,1745,D,Z
855,2,01-01-2019 02:09,01-01-2019 02:12,2,0.38,-73.95066071,40.77929688,-73.94700623,40.77671814,2,207,AM,AM
856,4,01-01-2019 02:09,01-01-2019 02:23,1,1.76,-73.97897339,40.74065018,-74.0042572,40.74251938,1,854,Y,Q
857,4,01-01-2019 02:09,01-01-2019 02:26,4,3.4,-73.95333099,40.77569962,-73.98779297,40.73817062,1,1029,AM,R
858,3,01-01-2019 02:10,01-01-2019 02:14,4,0.54,-73.91803741,40.77144623,-73.92049408,40.76789474,3,279,W,W
859,4,01-01-2019 02:11,01-01-2019 02:16,1,1.82,-73.96582794,40.76274109,-73.94754028,40.78438187,2,361,AK,C
860,3,01-01-2019 02:11,01-01-2019 02:22,2,1.72,-73.95379639,40.79072952,-73.94982147,40.77220917,1,684,C,AM
861,3,01-01-2019 02:11,01-01-2019 02:22,3,2.55,-73.94775391,40.77529907,-73.97531128,40.75774384,2,684,AM,A
862,1,01-01-2019 02:11,01-01-2019 02:35,1,5,-74.00289917,40.72806931,-73.92955017,40.6998291,1,1449,AB,E
863,2,01-01-2019 02:11,01-01-2019 02:20,4,1.42,-73.9500351,40.68245316,-73.94930267,40.66320801,1,531,AW,AW
864,2,01-01-2019 02:12,01-01-2019 02:34,4,4.8,-73.97978973,40.78115082,-73.98753357,40.72866058,3,1355,I,H
865,4,01-01-2019 02:12,01-01-2019 02:34,2,2.82,-73.98169708,40.75806808,-74.00495911,40.74071121,3,1310,AA,Q
866,4,01-01-2019 02:12,01-01-2019 02:19,2,1.34,-73.99700165,40.75239563,-73.99050903,40.76651764,2,432,D,AR
867,2,01-01-2019 02:12,01-01-2019 02:55,3,5.7,-73.98170471,40.78046036,-73.9759903,40.73048019,3,2565,AV,AT
868,4,01-01-2019 02:12,01-01-2019 02:16,2,1.41,-73.99208069,40.76984024,-73.97602081,40.77944946,2,262,AR,I
869,2,01-01-2019 02:12,01-01-2019 02:29,2,4.8,-73.94854736,40.77806473,-73.99519348,40.74399567,1,988,AM,AP
870,4,01-01-2019 02:13,01-01-2019 02:28,4,3.68,-73.9488678,40.78149033,-73.97958374,40.7364502,1,959,C,Y
871,3,01-01-2019 02:13,01-01-2019 02:21,3,1.98,-73.9678421,40.69330597,-73.99195862,40.68963623,2,488,V,AS
872,2,01-01-2019 02:13,01-01-2019 02:19,3,0.66,-73.98517609,40.75295639,-73.97924042,40.76141357,1,357,AA,A
873,4,01-01-2019 02:13,01-01-2019 02:24,1,1.6,-74.00189209,40.7351265,-73.9927597,40.74488068,1,654,AB,AP
874,3,01-01-2019 02:14,01-01-2019 02:23,1,1.59,-73.94010162,40.79782867,-73.94447327,40.81408691,1,536,J,AL
875,2,01-01-2019 02:14,01-01-2019 02:22,2,1.7,-73.98342133,40.73322678,-73.98339844,40.75028229,3,481,AT,AO
876,3,01-01-2019 02:14,01-01-2019 02:22,2,2.3,-73.99505615,40.72304153,-73.98468781,40.70327377,2,518,X,AS
877,1,01-01-2019 02:15,01-01-2019 02:43,4,8.9,-73.9176178,40.76514053,-73.98590851,40.68816376,1,1740,W,AS
878,2,01-01-2019 02:15,01-01-2019 02:33,1,3.52,-73.93338013,40.71030045,-73.95703888,40.74554825,3,1103,E,AN
879,3,01-01-2019 02:15,01-01-2019 02:25,3,1.39,-73.97319794,40.76424026,-73.9757309,40.74901962,2,644,A,AD
880,2,01-01-2019 02:15,01-01-2019 02:16,4,0,-74.00258636,40.75029755,-74.00286102,40.75044632,2,36,AG,AG
881,3,01-01-2019 02:16,01-01-2019 02:44,1,4.98,-73.98027802,40.72700119,-73.92269135,40.70561981,1,1690,AT,E
882,1,01-01-2019 02:17,01-01-2019 02:28,2,1.34,-73.98233795,40.77159119,-73.97769928,40.76171875,3,687,AV,A
883,1,01-01-2019 02:17,01-01-2019 02:26,3,2.1,-73.95798492,40.80089188,-73.94759369,40.78106689,1,572,AH,AM
884,4,01-01-2019 02:17,01-01-2019 02:42,1,4.48,-73.95397949,40.77539825,-74.00318909,40.74027252,1,1499,AM,Q
885,4,01-01-2019 02:17,01-01-2019 02:31,2,1.91,-73.98156738,40.7800293,-73.98921967,40.76818085,3,812,AV,AR
886,3,01-01-2019 02:17,01-01-2019 02:35,4,7.4,-73.95294189,40.77684021,-73.87089539,40.83806229,2,1070,AM,AI
887,3,01-01-2019 02:18,01-01-2019 02:26,2,1.7,-73.95835876,40.76844788,-73.97651672,40.75086212,3,520,K,AD
888,4,01-01-2019 02:18,01-01-2019 02:31,4,2.1,-73.97764587,40.7838974,-73.99386597,40.76237869,2,813,I,P
889,3,01-01-2019 02:18,01-01-2019 02:21,2,0.5,-73.97763824,40.76299286,-73.98192596,40.76844788,2,167,A,AR
890,4,01-01-2019 02:19,01-01-2019 02:31,1,2.4,-73.97612762,40.75682831,-73.99921417,40.73839951,1,774,AD,AP
891,2,01-01-2019 02:19,01-01-2019 02:37,2,7.3,-73.9050827,40.75245667,-73.83631897,40.78635788,2,1111,L,F
892,1,01-01-2019 02:19,01-01-2019 02:33,4,3.06,-73.97524261,40.76106644,-73.92815399,40.75318146,1,871,A,L
893,1,01-01-2019 02:19,01-01-2019 02:30,2,1.75,-73.98880005,40.76382065,-73.99095154,40.74515152,1,674,AR,D
894,3,01-01-2019 02:20,01-01-2019 02:37,1,2.24,-73.97431183,40.74806976,-73.99668121,40.74200821,3,1037,AD,AP
895,1,01-01-2019 02:20,01-01-2019 02:33,2,2.21,-73.99134827,40.6853714,-73.95681,40.67789459,1,825,AS,AW
896,2,01-01-2019 02:20,01-01-2019 02:38,4,4.26,-73.96740723,40.79301834,-73.98413086,40.74322891,1,1113,U,AO
897,2,01-01-2019 02:20,01-01-2019 02:39,1,2.87,-73.98631287,40.75247955,-73.97554779,40.78936005,3,1184,AA,I
898,2,01-01-2019 02:20,01-01-2019 02:48,2,2.76,-73.97480011,40.75601196,-74.00419617,40.74253464,1,1699,AD,Q
899,3,01-01-2019 02:20,01-01-2019 02:40,4,4.4,-73.99094391,40.75070572,-74.01631927,40.70886612,2,1229,D,AU
900,1,01-01-2019 02:20,01-01-2019 02:38,3,3.27,-73.99385071,40.68172836,-73.94766998,40.68286133,3,1055,AS,AW
901,4,01-01-2019 02:21,01-01-2019 02:34,4,4,-73.98222351,40.73999023,-73.94869232,40.78990173,1,816,Y,C
902,3,01-01-2019 02:21,01-01-2019 02:25,4,0.7,-73.98269653,40.77222443,-73.98869324,40.77508926,1,312,AV,AV
903,2,01-01-2019 02:21,01-01-2019 02:47,4,5.5,-74.00138092,40.72929382,-73.97232056,40.78319931,1,1596,AB,I
904,2,01-01-2019 02:21,01-01-2019 02:33,1,4.8,-73.95521545,40.7354126,-73.89777374,40.75422668,3,723,AN,AJ
905,1,01-01-2019 02:21,01-01-2019 02:35,2,5.69,-73.93022156,40.7644043,-73.85862732,40.75175476,3,853,W,F
906,4,01-01-2019 02:21,01-01-2019 02:27,3,1.3,-73.9726181,40.75320816,-73.96873474,40.76818085,3,367,AD,AK
907,3,01-01-2019 02:21,01-01-2019 02:34,2,2.63,-73.98581696,40.71943665,-73.97239685,40.74308777,1,762,AC,Y
908,2,01-01-2019 02:21,01-01-2019 02:36,2,2.77,-73.92484283,40.74407959,-73.91674042,40.77386856,1,869,L,W
909,2,01-01-2019 02:22,01-01-2019 02:35,3,2.21,-73.96836853,40.75504684,-73.99079895,40.73639297,1,801,N,R
910,1,01-01-2019 02:22,01-01-2019 02:32,2,1.86,-74.00553131,40.73926163,-74.00521851,40.71562958,2,669,Q,
911,2,01-01-2019 02:22,01-01-2019 02:52,3,10.71,-73.98734283,40.72272873,-73.94190979,40.84825897,3,1842,AC,S
912,3,01-01-2019 02:22,01-01-2019 02:37,4,2.9,-73.9855423,40.73810959,-73.96240234,40.76950455,3,932,R,O
913,2,01-01-2019 02:23,01-01-2019 02:38,2,2.6,-73.97463989,40.78834534,-73.99035645,40.75735092,1,937,I,AA
914,4,01-01-2019 02:23,01-01-2019 02:28,3,0.79,-74.0071106,40.74362183,-74.00467682,40.75226974,2,310,Q,AG
915,3,01-01-2019 02:23,01-01-2019 02:28,2,1.4,-73.94011688,40.79786301,-73.95282745,40.78903198,3,332,J,C
916,2,01-01-2019 02:23,01-01-2019 02:45,3,4.5,-73.98677063,40.73406982,-73.97395325,40.78410721,2,1351,R,I
917,2,01-01-2019 02:23,01-01-2019 02:49,4,7.8,-73.96554565,40.79560471,-73.9109726,40.83205795,3,1538,U,S
918,4,01-01-2019 02:23,01-01-2019 02:43,2,4.4,-73.95238495,40.77713776,-73.91303253,40.7596817,2,1174,AM,W
919,4,01-01-2019 02:23,01-01-2019 02:36,3,1.62,-73.98403931,40.75436783,-73.99432373,40.75026703,2,757,AA,D
920,1,01-01-2019 02:24,01-01-2019 02:49,1,4.47,-73.9852066,40.71878815,-73.92414856,40.70457077,2,1520,AC,E
921,1,01-01-2019 02:24,01-01-2019 02:32,2,1.5,-73.98104858,40.76740646,-73.97675323,40.78769302,2,504,AR,I
922,2,01-01-2019 02:24,01-01-2019 03:03,2,6.92,-73.95761871,40.80144119,-73.86610413,40.8359375,3,2394,AH,AI
923,1,01-01-2019 02:24,01-01-2019 02:33,2,2.68,-73.98270416,40.70230484,-73.96533203,40.7110672,3,586,AS,Z
924,4,01-01-2019 02:24,01-01-2019 02:42,2,4.3,-74.00188446,40.73583603,-73.95735931,40.76922607,1,1112,AB,K
925,1,01-01-2019 02:24,01-01-2019 02:28,3,0.93,-73.95024109,40.77172852,-73.95954895,40.76190186,1,244,AM,K
926,1,01-01-2019 02:25,01-01-2019 02:27,4,0.1,-73.97465515,40.75327301,-73.97296906,40.75238037,1,154,AD,AD
927,3,01-01-2019 02:25,01-01-2019 02:35,1,1.61,-73.95284271,40.72730637,-73.95178223,40.70782852,2,646,Z,Z
928,1,01-01-2019 02:25,01-01-2019 02:31,3,1.25,-73.95452118,40.67209244,-73.94359589,40.68169785,1,396,AW,AW
929,2,01-01-2019 02:25,01-01-2019 02:33,4,1.38,-73.97985077,40.73218918,-73.99423981,40.72275162,3,517,AT,X
930,4,01-01-2019 02:25,01-01-2019 02:40,3,2.5,-73.98899841,40.73052597,-73.98994446,40.75708771,2,904,H,AA
931,2,01-01-2019 02:25,01-01-2019 02:59,3,13.7,-73.95070648,40.77953339,-74.01955414,40.64983368,2,2054,AM,M
932,3,01-01-2019 02:25,01-01-2019 02:30,2,1.4,-73.95705414,40.77997589,-73.96985626,40.76208115,1,323,C,AK
933,3,01-01-2019 02:25,01-01-2019 02:42,1,4.3,-73.99617767,40.73710251,-73.95185089,40.78203201,3,1038,AP,C
934,4,01-01-2019 02:26,01-01-2019 02:47,2,4.7,-73.94078827,40.72024918,-73.97740936,40.73872757,2,1311,Z,Y
935,4,01-01-2019 02:26,01-01-2019 02:33,2,1.03,-73.9836731,40.74980164,-73.98913574,40.75799942,2,433,AO,AA
936,3,01-01-2019 02:26,01-01-2019 02:40,1,2.6,-73.96390533,40.7767067,-73.99085236,40.74690628,3,839,O,D
937,3,01-01-2019 02:26,01-01-2019 02:54,2,14.53,-73.90859985,40.82403564,-73.98332977,40.72196198,3,1660,S,AC
938,3,01-01-2019 02:27,01-01-2019 02:36,1,0.5,-73.98387909,40.74624634,-73.98440552,40.75229645,1,545,AO,AO
939,4,01-01-2019 02:27,01-01-2019 02:41,1,4.08,-73.95279694,40.77634811,-73.98445892,40.74303818,1,876,AM,AO
940,2,01-01-2019 02:27,01-01-2019 02:31,4,0.46,-74.00800323,40.71171188,-74.00800323,40.71171188,2,242,AU,AU
941,4,01-01-2019 02:27,01-01-2019 02:31,2,0.8,-73.97962952,40.77627563,-73.98856354,40.77838135,2,247,AV,AV
942,4,01-01-2019 02:27,01-01-2019 02:36,1,1.37,-74.00688171,40.71910095,-74.00314331,40.73361969,1,548,,AB
943,2,01-01-2019 02:27,01-01-2019 02:43,4,4,-73.99179077,40.68480682,-73.94251251,40.66013718,2,928,AS,AF
944,4,01-01-2019 02:27,01-01-2019 02:54,3,4.08,-73.98880768,40.72716522,-73.99298859,40.76670837,2,1604,H,P
945,4,01-01-2019 02:27,01-01-2019 02:48,4,3.7,-73.99610138,40.76818848,-74.00068665,40.72725677,1,1245,P,AB
946,2,01-01-2019 02:28,01-01-2019 02:52,1,4.3,-73.98999786,40.7190361,-73.99449921,40.76107788,3,1497,AC,P
947,4,01-01-2019 02:28,01-01-2019 02:57,3,5.85,-73.94909668,40.7541275,-73.86244202,40.7336998,3,1772,AN,B
948,4,01-01-2019 02:29,01-01-2019 02:31,2,0.49,-73.94563293,40.77804184,-73.94499207,40.77326202,1,148,AM,AM
949,3,01-01-2019 02:29,01-01-2019 02:35,4,0.8,-73.9853363,40.74778748,-73.98582459,40.75480652,1,376,AO,AA
950,3,01-01-2019 02:29,01-01-2019 02:54,2,6.85,-73.98516846,40.72280884,-73.96841431,40.79943848,2,1560,AC,U
951,2,01-01-2019 02:29,01-01-2019 02:49,4,5.5,-73.97901917,40.76194,-73.91181183,40.77695465,1,1258,A,W
952,3,01-01-2019 02:29,01-01-2019 02:36,4,0.87,-73.97938538,40.75032806,-73.98457336,40.74509048,3,431,AD,AO
953,4,01-01-2019 02:29,01-01-2019 02:43,3,2.76,-73.92276001,40.70669174,-73.96761322,40.71100616,3,848,E,Z
954,1,01-01-2019 02:30,01-01-2019 02:52,4,7.42,-73.94450378,40.80937958,-73.98181152,40.73114014,2,1329,AL,AT
955,2,01-01-2019 02:30,01-01-2019 02:33,2,0.7,-73.96053314,40.76156616,-73.95326233,40.77161026,1,175,K,AM
956,2,01-01-2019 02:30,01-01-2019 02:38,2,1.6,-73.97251129,40.75848007,-73.97953033,40.74359894,1,460,A,Y
957,1,01-01-2019 02:31,01-01-2019 02:34,1,0.5,-73.95491028,40.7775383,-73.94826508,40.78134155,1,218,AM,C
958,4,01-01-2019 02:31,01-01-2019 02:37,1,0.9,-73.92488098,40.76908493,-73.91175079,40.76666641,3,379,W,W
959,4,01-01-2019 02:31,01-01-2019 02:35,1,0.8,-73.98107147,40.77328491,-73.98395538,40.76519394,1,268,AV,AR
960,2,01-01-2019 02:31,01-01-2019 02:47,1,3.26,-74.00660706,40.73659897,-73.98056793,40.76433945,1,937,Q,AR
961,3,01-01-2019 02:31,01-01-2019 03:01,3,6.57,-73.98758698,40.75077057,-73.90553284,40.77331924,2,1797,AO,W
962,1,01-01-2019 02:32,01-01-2019 02:41,4,1.2,-74.00315094,40.73498535,-73.98829651,40.72726822,2,595,AB,H
963,3,01-01-2019 02:32,01-01-2019 02:51,2,4.18,-74.00258636,40.649189,-73.94574738,40.64013672,2,1210,M,AF
964,2,01-01-2019 02:32,01-01-2019 02:45,2,5.4,-73.94494629,40.72254944,-73.86026001,40.73306656,1,834,Z,B
965,1,01-01-2019 02:32,01-01-2019 02:42,2,1.1,-73.97550964,40.76534271,-73.98985291,40.76237869,1,588,A,AA
966,1,01-01-2019 02:32,01-01-2019 02:44,4,4.74,-74.0059967,40.70555878,-73.97715759,40.7492218,1,685,AU,AD
967,2,01-01-2019 02:33,01-01-2019 02:49,4,3.67,-73.9526062,40.77666092,-73.98259735,40.73133087,2,982,AM,AT
968,4,01-01-2019 02:33,01-01-2019 02:36,2,0.51,-73.96958923,40.78549194,-73.97330475,40.78995132,2,219,I,U
969,4,01-01-2019 02:34,01-01-2019 02:57,2,3.8,-73.98130798,40.76322174,-73.99649048,40.71883774,3,1448,AR,X
970,1,01-01-2019 02:34,01-01-2019 02:47,3,2.95,-73.97798157,40.74554825,-73.94741821,40.77185822,3,800,Y,AM
971,2,01-01-2019 02:34,01-01-2019 02:59,1,6.3,-73.98742676,40.7658577,-74.00749207,40.70488358,1,1502,AR,AU
972,2,01-01-2019 02:34,01-01-2019 02:58,4,5.61,-73.99142456,40.754673,-73.90500641,40.75317383,2,1462,D,L
973,4,01-01-2019 02:34,01-01-2019 02:44,4,4.9,-74.0070343,40.70554352,-73.97527313,40.74474335,1,594,AU,Y
974,3,01-01-2019 02:34,01-01-2019 02:50,1,8.8,-73.98005676,40.73508453,-73.91908264,40.77031326,1,934,AT,W
975,2,01-01-2019 02:35,01-01-2019 02:37,4,0.96,-73.94055939,40.79330063,-73.9493103,40.78102112,2,165,J,C
976,2,01-01-2019 02:35,01-01-2019 02:43,2,2.91,-73.98394775,40.76567459,-73.94898987,40.78144073,3,496,AR,C
977,4,01-01-2019 02:35,01-01-2019 02:43,4,2.2,-73.96105194,40.80208969,-73.93759918,40.81936646,3,537,AH,AL
978,3,01-01-2019 02:35,01-01-2019 02:55,2,4.26,-73.96954346,40.75924301,-74.0109024,40.71326828,2,1203,N,
979,1,01-01-2019 02:35,01-01-2019 02:50,4,2.2,-73.95623016,40.6943512,-73.9619751,40.67724991,3,881,AW,AW
980,2,01-01-2019 02:35,01-01-2019 02:50,3,3.13,-73.98323059,40.76675034,-73.95240021,40.77293015,2,866,AR,AM
981,3,01-01-2019 02:36,01-01-2019 02:55,4,6.27,-73.98787689,40.71859741,-73.94769287,40.78341675,1,1152,AC,C
982,4,01-01-2019 02:36,01-01-2019 02:47,4,3.13,-73.99284363,40.75215149,-73.97611237,40.78897095,3,663,D,I
983,3,01-01-2019 02:36,01-01-2019 02:39,4,0.56,-74.00708008,40.71459198,-74.00292969,40.72009277,3,218,,X
984,2,01-01-2019 02:36,01-01-2019 02:53,2,7.7,-73.83171844,40.71503448,-73.7950592,40.74788666,3,1017,T,AQ
985,2,01-01-2019 02:36,01-01-2019 02:44,2,1.4,-73.94200897,40.71465302,-73.93209076,40.70320511,3,460,Z,E
986,2,01-01-2019 02:37,01-01-2019 02:41,2,0.59,-73.97944641,40.78485107,-73.98227692,40.77661133,2,262,I,AV
987,4,01-01-2019 02:37,01-01-2019 02:41,2,1.2,-73.96173859,40.76755524,-73.95323181,40.78250122,3,248,K,C
988,1,01-01-2019 02:37,01-01-2019 02:44,4,1.1,-73.9990921,40.73413086,-73.99697876,40.72989273,3,416,AB,H
989,2,01-01-2019 02:38,01-01-2019 03:08,1,9,-73.98133087,40.78066254,-73.84882355,40.72275543,3,1841,AV,B
990,1,01-01-2019 02:38,01-01-2019 03:22,1,13.8,-73.97614288,40.77598953,-73.94095612,40.67642593,2,2693,AV,AW
991,4,01-01-2019 02:38,01-01-2019 02:52,3,6.8,-73.91168213,40.77529526,-73.90390778,40.81769562,2,898,W,S
992,2,01-01-2019 02:38,01-01-2019 03:13,3,10.5,-73.95698547,40.76634598,-73.96617889,40.674366,3,2131,K,V
993,3,01-01-2019 02:38,01-01-2019 02:40,4,0.72,-73.97401428,40.78296661,-73.96989441,40.7881546,2,162,I,U
994,2,01-01-2019 02:38,01-01-2019 02:49,2,2.48,-73.96144104,40.69430161,-73.95993805,40.66254044,1,655,V,AF
995,3,01-01-2019 02:38,01-01-2019 02:52,1,2.83,-73.99196625,40.75933075,-74.00470734,40.72444153,2,815,P,AB
996,4,01-01-2019 02:38,01-01-2019 02:41,2,0.2,-73.9801712,40.74530792,-73.98419189,40.74589157,2,184,Y,AO
997,4,01-01-2019 02:38,01-01-2019 02:52,3,5.57,-73.9523468,40.82408142,-73.99642944,40.75991821,1,828,AL,P
998,4,01-01-2019 02:39,01-01-2019 02:50,4,2.47,-73.99699402,40.73713303,-73.96935272,40.75526047,2,679,AP,N
999,2,01-01-2019 02:39,01-01-2019 02:43,1,0.7,-73.95836639,40.7300148,-73.9487381,40.72860718,2,259,Z,Z
1000,4,01-01-2019 02:39,01-01-2019 02:49,2,1.5,-74.00404358,40.73283386,-73.98686218,40.7215004,2,624,AB,AC
1001,1,01-01-2019 02:39,01-01-2019 03:05,3,8.28,-73.9935379,40.71855545,-73.96730804,40.79836273,2,1576,X,U
1002,2,01-01-2019 02:39,01-01-2019 02:48,3,3.2,-73.979599,40.73571014,-73.94942474,40.77350235,2,561,AT,AM
1003,3,01-01-2019 02:39,01-01-2019 02:43,4,0.63,-73.95098877,40.72418213,-73.94038391,40.7260437,1,215,Z,Z
1004,4,01-01-2019 02:39,01-01-2019 02:59,1,4,-73.91778564,40.73891449,-73.91568756,40.77785492,1,1215,L,W
1005,4,01-01-2019 02:39,01-01-2019 02:43,1,0.29,-73.98993683,40.75709915,-73.98715973,40.76068878,2,208,AA,AA
1006,3,01-01-2019 02:40,01-01-2019 02:45,2,1.2,-73.98590851,40.73107147,-73.97336578,40.74390793,2,324,AT,Y
1007,4,01-01-2019 02:40,01-01-2019 02:45,2,1.43,-73.95989227,40.77374649,-73.96762848,40.78755188,1,322,O,U
1008,4,01-01-2019 02:40,01-01-2019 02:55,2,2.3,-74.00209045,40.7450676,-73.97783661,40.7257843,2,934,AG,AT
1009,2,01-01-2019 02:40,01-01-2019 02:47,2,1.4,-73.9977417,40.76131058,-73.98388672,40.74932098,1,485,P,AO
1010,4,01-01-2019 02:40,01-01-2019 03:02,1,6.6,-73.97901154,40.76204681,-73.94155121,40.83359146,2,1347,A,S
1011,4,01-01-2019 02:40,01-01-2019 02:53,3,2.59,-73.99746704,40.75645828,-73.96291351,40.75849915,1,821,P,N
1012,4,01-01-2019 02:40,01-01-2019 02:42,2,0.55,-73.99173737,40.74290848,-73.99558258,40.74897003,2,132,AP,D
1013,1,01-01-2019 02:40,01-01-2019 02:47,2,1.43,-73.91378784,40.77340698,-73.92913818,40.76699066,3,428,W,W
1014,1,01-01-2019 02:40,01-01-2019 02:48,4,1.9,-73.95561981,40.76841354,-73.97600555,40.78032303,3,498,K,I
1015,1,01-01-2019 02:41,01-01-2019 02:45,4,0.88,-73.97451019,40.74954605,-73.9637146,40.75444031,3,259,AD,N
1016,4,01-01-2019 02:41,01-01-2019 02:56,4,2.4,-73.97551727,40.73288727,-74.00127411,40.72920227,3,930,AT,AB
1017,1,01-01-2019 02:41,01-01-2019 02:50,1,1.9,-74.00639343,40.71387482,-74.00410461,40.73044205,2,559,,AB
1018,2,01-01-2019 02:41,01-01-2019 02:52,1,1.36,-73.99412537,40.75220108,-73.97901917,40.74107742,2,676,D,Y
1019,2,01-01-2019 02:42,01-01-2019 02:51,1,1,-74.00325012,40.73877335,-73.9877243,40.73325729,1,556,Q,R
1020,2,01-01-2019 02:43,01-01-2019 03:08,3,9.7,-73.98138428,40.72492981,-73.94220734,40.82859039,1,1482,AT,S
1021,1,01-01-2019 02:43,01-01-2019 02:58,2,2.6,-73.97932434,40.77670288,-73.99651337,40.74534225,2,918,AV,AP
1022,4,01-01-2019 02:43,01-01-2019 03:00,1,4.01,-73.99153137,40.77019119,-74.01574707,40.7757988,1,1015,AR,P
1023,2,01-01-2019 02:44,01-01-2019 02:51,2,1.87,-73.98706818,40.74168015,-73.96967316,40.76628113,2,463,R,AK
1024,2,01-01-2019 02:44,01-01-2019 02:52,1,1.8,-73.96759796,40.75638962,-73.9813385,40.73384476,1,510,N,AT
1025,3,01-01-2019 02:44,01-01-2019 03:12,3,6.79,-74.0100174,40.71999359,-73.95384979,40.7790184,3,1637,,C
1026,1,01-01-2019 02:45,01-01-2019 02:47,2,0.5,-73.8633194,40.76948547,-73.8633194,40.76948547,1,147,F,F
1027,2,01-01-2019 02:45,01-01-2019 02:50,4,0.8,-73.98747253,40.73310089,-73.97678375,40.73519135,3,293,R,AT
1028,1,01-01-2019 02:45,01-01-2019 02:55,3,2.72,-73.97356415,40.74800873,-73.9474411,40.77270126,2,619,AD,AM
